CVE,In JSON,In Benchmark,JSON CWEs,Benchmark CWEs,Matched CWEs,Only in JSON,Only in Benchmark,Has Match,Exact Match,Precision,Recall,F1 Score
CVE-2020-16009,True,True,CWE-416;CWE-787;CWE-119,CWE-119;CWE-843,CWE-119,CWE-416;CWE-787,CWE-843,True,False,0.3333333333333333,0.5,0.4
CVE-2020-16010,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-16013,True,True,CWE-416;CWE-787;CWE-843,CWE-119,,CWE-416;CWE-843;CWE-787,CWE-119,False,False,0.0,0.0,0
CVE-2020-16017,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2020-16103,True,True,CWE-843,CWE-843,CWE-843,,,True,True,1.0,1.0,1.0
CVE-2020-16122,True,True,CWE-863,CWE-345,,CWE-863,CWE-345,False,False,0.0,0.0,0
CVE-2020-16238,True,True,CWE-668;CWE-269,CWE-269,CWE-269,CWE-668,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-16247,True,True,CWE-668;CWE-200,CWE-668,CWE-668,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-1629,True,True,CWE-362;CWE-755,CWE-362,CWE-362,CWE-755,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-1631,True,True,CWE-22;CWE-78,CWE-22,CWE-22,CWE-78,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-1632,True,True,CWE-1284;CWE-755,CWE-755,CWE-755,CWE-1284,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-1639,True,False,CWE-120;CWE-20,,,CWE-120;CWE-20,,False,False,0.0,0,0
CVE-2020-1643,False,True,,CWE-755,,,CWE-755,False,False,0,0.0,0
CVE-2020-16630,True,True,CWE-863;CWE-798,CWE-287,,CWE-863;CWE-798,CWE-287,False,False,0.0,0.0,0
CVE-2020-1679,False,True,,CWE-1284,,,CWE-1284,False,False,0,0.0,0
CVE-2020-1681,True,True,CWE-617,CWE-617,CWE-617,,,True,True,1.0,1.0,1.0
CVE-2020-16839,True,True,CWE-306;CWE-287,CWE-287,CWE-287,CWE-306,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-16846,True,True,CWE-88;CWE-78,CWE-78,CWE-78,CWE-88,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-1690,True,False,CWE-863,,,CWE-863,,False,False,0.0,0,0
CVE-2020-1701,True,True,CWE-732,CWE-732,CWE-732,,,True,True,1.0,1.0,1.0
CVE-2020-1702,True,True,CWE-770;CWE-1284;CWE-400,CWE-400,CWE-400,CWE-770;CWE-1284,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-17087,False,True,,CWE-681;CWE-787,,,CWE-681;CWE-787,False,False,0,0.0,0
CVE-2020-17144,True,True,CWE-79;CWE-697;CWE-706;CWE-345;CWE-74;CWE-88;CWE-668;CWE-116;CWE-20,CWE-502,,CWE-79;CWE-697;CWE-706;CWE-345;CWE-74;CWE-88;CWE-668;CWE-116;CWE-20,CWE-502,False,False,0.0,0.0,0
CVE-2020-1716,True,True,CWE-287;CWE-798,CWE-798,CWE-798,CWE-287,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-1725,True,True,CWE-863;CWE-287;CWE-639,CWE-863,CWE-863,CWE-639;CWE-287,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-1729,True,True,CWE-863;CWE-200,CWE-863,CWE-863,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-1733,True,True,CWE-362;CWE-668;CWE-367,CWE-362,CWE-362,CWE-668;CWE-367,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-17383,True,True,CWE-22;CWE-312,CWE-22,CWE-22,CWE-312,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-1742,True,True,CWE-732,CWE-732,CWE-732,,,True,True,1.0,1.0,1.0
CVE-2020-17463,True,True,CWE-89,CWE-89,CWE-89,,,True,True,1.0,1.0,1.0
CVE-2020-17496,True,True,CWE-94,CWE-78,,CWE-94,CWE-78,False,False,0.0,0.0,0
CVE-2020-1750,True,True,CWE-770;CWE-400,CWE-400,CWE-400,CWE-770,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-17517,True,True,CWE-306;CWE-668,CWE-306,CWE-306,CWE-668,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-1753,True,True,CWE-200;CWE-532,CWE-200;CWE-532,CWE-200;CWE-532,,,True,True,1.0,1.0,1.0
CVE-2020-17530,True,True,CWE-74;CWE-917,CWE-917,CWE-917,CWE-74,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-17541,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2020-1761,True,False,CWE-522;CWE-732,,,CWE-522;CWE-732,,False,False,0.0,0,0
CVE-2020-1765,True,True,CWE-668,CWE-668,CWE-668,,,True,True,1.0,1.0,1.0
CVE-2020-18048,True,True,CWE-74;CWE-78,CWE-77,,CWE-74;CWE-78,CWE-77,False,False,0.0,0.0,0
CVE-2020-18081,True,True,CWE-89;CWE-312,CWE-522;CWE-89,CWE-89,CWE-312,CWE-522,True,False,0.5,0.5,0.5
CVE-2020-18127,True,True,CWE-22;CWE-668,CWE-22,CWE-22,CWE-668,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-18170,True,False,CWE-732;CWE-269,,,CWE-732;CWE-269,,False,False,0.0,0,0
CVE-2020-18172,True,True,CWE-269;CWE-94,CWE-94,CWE-94,CWE-269,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-18220,True,True,CWE-311;CWE-330;CWE-327,CWE-522;CWE-330;CWE-916,CWE-330,CWE-311;CWE-327,CWE-522;CWE-916,True,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
CVE-2020-18392,True,True,CWE-770;CWE-119;CWE-674,CWE-674,CWE-674,CWE-770;CWE-119,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-18683,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2020-18685,True,True,CWE-1284;CWE-20,CWE-20,CWE-20,CWE-1284,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-18698,True,True,CWE-287;CWE-307,CWE-307,CWE-307,CWE-287,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-18701,True,True,CWE-613;CWE-287,CWE-613,CWE-613,CWE-287,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-18730,True,True,CWE-476,CWE-476,CWE-476,,,True,True,1.0,1.0,1.0
CVE-2020-18731,True,True,CWE-476;CWE-787,CWE-476,CWE-476,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-18734,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2020-18735,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-18741,True,False,CWE-863;CWE-425;CWE-639,,,CWE-863;CWE-425;CWE-639,,False,False,0.0,0,0
CVE-2020-18753,True,True,CWE-306;CWE-862,CWE-862,CWE-862,CWE-306,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-18757,True,True,CWE-400;CWE-754,CWE-862,,CWE-400;CWE-754,CWE-862,False,False,0.0,0.0,0
CVE-2020-18758,True,False,CWE-306;CWE-732,,,CWE-306;CWE-732,,False,False,0.0,0,0
CVE-2020-18771,True,True,CWE-125;CWE-119,CWE-119,CWE-119,CWE-125,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-18773,True,True,CWE-125;CWE-119,CWE-787,,CWE-125;CWE-119,CWE-787,False,False,0.0,0.0,0
CVE-2020-18775,True,True,CWE-125;CWE-119,CWE-119,CWE-119,CWE-125,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-18778,True,True,CWE-125;CWE-119,CWE-119,CWE-119,CWE-125,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-18875,True,False,CWE-863;CWE-269,,,CWE-863;CWE-269,,False,False,0.0,0,0
CVE-2020-18885,True,True,CWE-77;CWE-94,CWE-77,CWE-77,CWE-94,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-18888,True,True,CWE-22;CWE-668,CWE-22;CWE-862,CWE-22,CWE-668,CWE-862,True,False,0.5,0.5,0.5
CVE-2020-18898,True,True,CWE-770;CWE-674,CWE-674,CWE-674,CWE-770,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-18899,True,True,CWE-190;CWE-770;CWE-1284,CWE-770,CWE-770,CWE-190;CWE-1284,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-18900,True,True,CWE-125;CWE-119,CWE-119,CWE-119,CWE-125,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-18971,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2020-19001,True,True,CWE-77;CWE-78,CWE-77,CWE-77,CWE-78,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-19003,True,True,CWE-863;CWE-346,CWE-290,,CWE-863;CWE-346,CWE-290,False,False,0.0,0.0,0
CVE-2020-19037,True,True,CWE-565;CWE-668;CWE-425,CWE-287,,CWE-565;CWE-668;CWE-425,CWE-287,False,False,0.0,0.0,0
CVE-2020-19038,True,True,CWE-22;CWE-668,CWE-22,CWE-22,CWE-668,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-19111,True,True,CWE-863;CWE-287,CWE-287,CWE-287,CWE-863,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-19146,True,True,CWE-22;CWE-668;CWE-639,CWE-22,CWE-22,CWE-668;CWE-639,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-19147,True,True,CWE-22;CWE-668,CWE-22,CWE-22,CWE-668,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-19150,True,True,CWE-22;CWE-668,CWE-22,CWE-22,CWE-668,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-19151,True,True,CWE-94;CWE-434;CWE-78,CWE-77,,CWE-434;CWE-94;CWE-78,CWE-77,False,False,0.0,0.0,0
CVE-2020-19154,True,True,CWE-22;CWE-668;CWE-200,CWE-22,CWE-22,CWE-668;CWE-200,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-19155,True,True,CWE-668;CWE-434,CWE-668,CWE-668,CWE-434,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-1920,True,True,CWE-400;CWE-1333,CWE-1333,CWE-1333,CWE-400,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-1926,True,True,CWE-203,CWE-203,CWE-203,,,True,True,1.0,1.0,1.0
CVE-2020-19275,True,True,CWE-200;CWE-209,CWE-209,CWE-209,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-19301,True,True,CWE-94,CWE-94,CWE-94,,,True,True,1.0,1.0,1.0
CVE-2020-19305,True,True,CWE-22;CWE-668;CWE-434,CWE-22,CWE-22,CWE-668;CWE-434,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-1938,True,False,CWE-22;CWE-306,,,CWE-22;CWE-306,,False,False,0.0,0,0
CVE-2020-19417,True,True,CWE-863;CWE-306,CWE-668,,CWE-863;CWE-306,CWE-668,False,False,0.0,0.0,0
CVE-2020-19419,True,True,CWE-306,CWE-306,CWE-306,,,True,True,1.0,1.0,1.0
CVE-2020-19463,True,True,CWE-119;CWE-674,CWE-770,,CWE-119;CWE-674,CWE-770,False,False,0.0,0.0,0
CVE-2020-19464,True,True,CWE-119;CWE-674,CWE-770,,CWE-119;CWE-674,CWE-770,False,False,0.0,0.0,0
CVE-2020-19491,True,True,CWE-125;CWE-787;CWE-119,CWE-787,CWE-787,CWE-125;CWE-119,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-19551,True,False,CWE-434,,,CWE-434,,False,False,0.0,0,0
CVE-2020-1956,True,True,CWE-20;CWE-78,CWE-78,CWE-78,CWE-20,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-19641,True,True,CWE-639;CWE-269,CWE-668,,CWE-639;CWE-269,CWE-668,False,False,0.0,0.0,0
CVE-2020-19721,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-19750,True,True,CWE-119;CWE-20,CWE-119,CWE-119,CWE-20,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-19751,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2020-19765,True,True,CWE-662,CWE-662,CWE-662,,,True,True,1.0,1.0,1.0
CVE-2020-19778,True,True,CWE-425;CWE-668;CWE-639,CWE-668,CWE-668,CWE-425;CWE-639,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-19822,True,True,CWE-94,CWE-94,CWE-94,,,True,True,1.0,1.0,1.0
CVE-2020-19861,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2020-19907,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2020-20124,True,True,CWE-434;CWE-94,CWE-94,CWE-94,CWE-434,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-2020,True,True,CWE-404;CWE-755,CWE-755,CWE-755,CWE-404,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-2021,True,True,CWE-287;CWE-347,CWE-347,CWE-347,CWE-287,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-20212,True,True,CWE-476;CWE-787,CWE-476;CWE-787,CWE-476;CWE-787,,,True,True,1.0,1.0,1.0
CVE-2020-20213,True,True,CWE-770;CWE-674,CWE-674,CWE-674,CWE-770,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-20215,True,True,CWE-787;CWE-119,CWE-787,CWE-787,CWE-119,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-20216,True,True,CWE-476;CWE-787,CWE-476;CWE-787,CWE-476;CWE-787,,,True,True,1.0,1.0,1.0
CVE-2020-20217,True,True,CWE-400,CWE-400,CWE-400,,,True,True,1.0,1.0,1.0
CVE-2020-20218,True,True,CWE-1284;CWE-787,CWE-787,CWE-787,CWE-1284,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-20219,True,True,CWE-476;CWE-787,CWE-476;CWE-787,CWE-476;CWE-787,,,True,True,1.0,1.0,1.0
CVE-2020-20220,True,True,CWE-476,CWE-476;CWE-787,CWE-476,,CWE-787,True,False,1.0,0.5,0.6666666666666666
CVE-2020-20221,True,True,CWE-770;CWE-400;CWE-772,CWE-400,CWE-400,CWE-770;CWE-772,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-20222,True,True,CWE-476;CWE-787;CWE-400,CWE-476;CWE-787,CWE-476;CWE-787,CWE-400,,True,False,0.6666666666666666,1.0,0.8
CVE-2020-20227,True,True,CWE-787;CWE-119,CWE-787,CWE-787,CWE-119,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-20230,True,True,CWE-400,CWE-400,CWE-400,,,True,True,1.0,1.0,1.0
CVE-2020-20236,True,True,CWE-787;CWE-119,CWE-787,CWE-787,CWE-119,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-20237,True,True,CWE-787,CWE-787,CWE-787,,,True,True,1.0,1.0,1.0
CVE-2020-20245,True,True,CWE-787;CWE-400,CWE-787,CWE-787,CWE-400,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-20246,True,True,CWE-476;CWE-787,CWE-787,CWE-787,CWE-476,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-20247,True,True,CWE-787;CWE-835,CWE-787,CWE-787,CWE-835,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-20248,True,True,CWE-400,CWE-400,CWE-400,,,True,True,1.0,1.0,1.0
CVE-2020-20249,True,True,CWE-787;CWE-400,CWE-787,CWE-787,CWE-400,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-20250,True,True,CWE-476;CWE-787,CWE-476;CWE-787,CWE-476;CWE-787,,,True,True,1.0,1.0,1.0
CVE-2020-20252,True,True,CWE-476,CWE-476;CWE-787,CWE-476,,CWE-787,True,False,1.0,0.5,0.6666666666666666
CVE-2020-20254,True,True,CWE-476;CWE-824,CWE-476;CWE-787,CWE-476,CWE-824,CWE-787,True,False,0.5,0.5,0.5
CVE-2020-20265,True,True,CWE-476;CWE-787,CWE-787,CWE-787,CWE-476,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-20266,True,True,CWE-824;CWE-476;CWE-787,CWE-476;CWE-787,CWE-476;CWE-787,CWE-824,,True,False,0.6666666666666666,1.0,0.8
CVE-2020-20267,True,True,CWE-787;CWE-119,CWE-787,CWE-787,CWE-119,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-2032,True,True,CWE-362;CWE-367,CWE-367,CWE-367,CWE-362,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-20444,True,True,CWE-22;CWE-668,CWE-22,CWE-22,CWE-668,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-20466,True,True,CWE-639;CWE-306;CWE-287,CWE-287,CWE-287,CWE-306;CWE-639,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-20467,True,True,CWE-639,CWE-668,,CWE-639,CWE-668,False,False,0.0,0.0,0
CVE-2020-20470,True,True,CWE-209,CWE-209,CWE-209,,,True,True,1.0,1.0,1.0
CVE-2020-20471,True,True,CWE-425;CWE-668;CWE-639,CWE-639,CWE-639,CWE-425;CWE-668,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-20601,True,True,CWE-94;CWE-78,CWE-94,CWE-94,CWE-78,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-20665,True,True,CWE-401,CWE-401,CWE-401,,,True,True,1.0,1.0,1.0
CVE-2020-20746,True,True,CWE-1284;CWE-120;CWE-119,CWE-119,CWE-119,CWE-1284;CWE-120,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-2075,True,True,CWE-290,CWE-755,,CWE-290,CWE-755,False,False,0.0,0.0,0
CVE-2020-20907,True,True,CWE-22;CWE-668;CWE-78,CWE-22,CWE-22,CWE-668;CWE-78,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-2091,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2020-2094,True,True,CWE-862;CWE-200,CWE-862,CWE-862,CWE-200,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-20944,True,True,CWE-22,CWE-22,CWE-22,,,True,True,1.0,1.0,1.0
CVE-2020-2095,True,True,CWE-522;CWE-312,CWE-522,CWE-522,CWE-312,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-20951,True,True,CWE-434;CWE-78,CWE-434,CWE-434,CWE-78,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21050,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2020-21124,True,False,CWE-732;CWE-94,,,CWE-732;CWE-94,,False,False,0.0,0,0
CVE-2020-2117,True,True,CWE-522;CWE-862,CWE-862,CWE-862,CWE-522,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-2118,True,True,CWE-668;CWE-862;CWE-200,CWE-862,CWE-862,CWE-668;CWE-200,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-21529,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2020-21533,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2020-21535,True,True,CWE-476;CWE-125;CWE-787,CWE-125,CWE-125,CWE-476;CWE-787,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-21547,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2020-21548,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2020-21573,True,True,CWE-770;CWE-400,CWE-400,CWE-400,CWE-770,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21594,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21595,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21597,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21598,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21599,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21600,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21601,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2020-21602,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21603,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21604,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21606,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21650,True,True,CWE-94,CWE-94,CWE-94,,,True,True,1.0,1.0,1.0
CVE-2020-21651,True,True,CWE-89;CWE-94,CWE-94,CWE-94,CWE-89,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21652,True,True,CWE-668;CWE-94,CWE-94,CWE-94,CWE-668,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21675,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21676,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21677,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2020-21680,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2020-21784,True,True,CWE-94,CWE-94,CWE-94,,,True,True,1.0,1.0,1.0
CVE-2020-21785,True,True,CWE-77;CWE-78,CWE-77,CWE-77,CWE-78,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21813,True,True,CWE-119;CWE-131,CWE-119,CWE-119,CWE-131,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21814,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21818,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21819,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21827,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21830,True,True,CWE-190;CWE-787;CWE-119,CWE-119,CWE-119,CWE-190;CWE-787,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-21831,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21832,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21833,True,True,CWE-125;CWE-787;CWE-119,CWE-119,CWE-119,CWE-125;CWE-787,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-21834,True,True,CWE-476,CWE-476,CWE-476,,,True,True,1.0,1.0,1.0
CVE-2020-21836,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21838,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21839,True,True,CWE-476;CWE-401,CWE-401,CWE-401,CWE-476,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21840,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21841,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21842,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21843,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21932,True,True,CWE-306;CWE-287,CWE-287,CWE-287,CWE-306,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21934,True,True,CWE-306;CWE-312;CWE-319,CWE-306,CWE-306,CWE-312;CWE-319,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-21935,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2020-21937,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2020-21991,True,True,CWE-306;CWE-287,CWE-287,CWE-287,CWE-306,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21992,True,True,CWE-78,CWE-78;CWE-20,CWE-78,,CWE-20,True,False,1.0,0.5,0.6666666666666666
CVE-2020-21994,True,True,CWE-306;CWE-312,CWE-522,,CWE-306;CWE-312,CWE-522,False,False,0.0,0.0,0
CVE-2020-21996,True,True,CWE-306;CWE-78,CWE-306,CWE-306,CWE-78,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-21997,True,True,CWE-306;CWE-312,CWE-306,CWE-306,CWE-312,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-22001,True,True,CWE-345;CWE-290,CWE-290,CWE-290,CWE-345,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-22016,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-22017,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-22022,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-22023,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-22025,True,True,CWE-787;CWE-119,CWE-119,CWE-119,CWE-787,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-22027,True,True,CWE-125;CWE-119,CWE-119,CWE-119,CWE-125,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-22029,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2020-22030,True,True,CWE-681;CWE-119,CWE-119,CWE-119,CWE-681,,True,False,0.5,1.0,0.6666666666666666
CVE-2020-22031,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2020-22032,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2020-22033,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2020-22034,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2020-22035,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2020-22036,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2020-22079,True,True,CWE-120;CWE-119;CWE-20,CWE-119,CWE-119,CWE-120;CWE-20,,True,False,0.3333333333333333,1.0,0.5
CVE-2020-22120,True,True,CWE-94;CWE-78,CWE-94,CWE-94,CWE-78,,True,False,0.5,1.0,0.6666666666666666
